<<<<<<< HEAD
,0
250,246.22223
251,49.378555
252,57.188946
253,62.11311
254,37.30504
255,423.1447
256,334.18976
257,370.46152
258,30.227112
259,16.230492
260,24.007488
261,182.04825
262,48.419334
263,29.920246
264,86.36167
265,313.79883
266,17.791405
267,73.57286
268,332.78986
269,421.67743
270,30.28864
271,124.933624
272,22.596386
273,478.4933
274,14.081018
275,92.86522
276,36.67399
277,39.57995
278,21.16663
279,462.04285
280,235.00946
281,30.565716
282,519.68713
283,225.7461
284,30.19264
285,540.00415
286,51.010883
287,48.94139
288,13.970806
289,31.710411
290,82.876396
291,28.026897
292,134.26357
293,35.16388
294,20.114866
295,99.976074
296,35.60452
297,414.3891
298,19.030304
299,367.26276
300,19.51753
301,35.651226
302,225.58301
303,59.932808
304,49.485344
305,19.51753
306,18.275059
307,36.244984
308,129.16415
309,99.59749
310,49.942307
311,31.497131
312,122.78065
313,92.09469
314,72.12698
315,36.49438
316,32.51011
317,27.452824
318,23.562893
319,18.551586
320,23.376904
321,25.603365
322,52.59825
323,28.592667
324,166.23718
325,23.862251
326,63.11456
327,106.66735
328,265.31143
329,13.592783
330,25.767355
331,88.41186
332,48.626778
333,147.41556
334,20.64203
335,387.00787
336,264.9563
337,60.343246
338,19.432817
339,12.515177
340,137.35373
341,19.43282
342,41.638775
343,19.432817
344,67.691826
345,31.49147
346,41.687923
347,45.371407
348,32.140144
349,409.72797
350,390.75024
351,26.896784
352,37.978237
353,64.39657
354,196.9184
355,42.39155
356,102.314964
357,25.48161
358,71.209595
359,57.1958
360,224.50586
361,252.98416
362,64.483345
363,84.25242
364,50.850464
365,60.006554
366,31.949032
367,12.341966
368,21.16663
369,31.30023
370,32.054016
371,20.115349
372,381.69653
373,228.86966
374,41.40299
375,19.432817
376,252.78914
377,15.498246
378,22.747316
379,49.992466
380,14.462521
381,39.404152
382,42.009995
383,40.53511
384,31.660606
385,77.07124
386,320.7527
387,151.1866
388,23.80991
389,368.29156
390,21.065971
391,21.14325
392,19.432817
393,88.70446
394,24.003292
395,74.8084
396,89.30105
397,18.73595
398,34.681915
399,121.48124
400,13.388031
401,151.6242
402,62.41617
403,72.35722
404,14.740813
405,39.089523
406,60.562473
407,17.911232
408,40.419785
409,64.51305
410,15.997711
411,20.24696
412,19.416733
413,720.19714
414,20.661266
415,36.108555
416,23.762268
417,8.3156595
418,22.804878
419,25.30363
420,20.16498
421,72.76696
422,27.711569
423,21.16663
424,91.16057
425,28.435148
426,17.832798
427,48.39153
428,26.856766
429,63.609646
430,82.876396
431,44.49584
432,11.792967
433,35.520107
434,23.662268
435,174.131
436,27.388824
437,21.291063
438,124.24262
439,81.59583
440,10.987425
441,265.1944
442,19.041279
443,520.67163
444,94.71775
445,24.061367
446,27.07425
447,19.435362
448,381.21582
449,409.78693
450,541.8616
451,443.06577
452,236.50916
453,46.761093
454,114.90671
455,203.0929
456,16.868067
457,22.647438
458,626.57434
459,45.44083
460,410.0125
461,21.80692
462,23.316301
463,16.932148
464,47.473793
465,160.82248
466,20.372099
467,281.3377
468,288.0703
469,15.910189
470,96.309494
471,225.83197
472,23.952759
473,224.57504
474,22.647438
475,40.227173
476,31.110855
477,51.51658
478,182.39299
479,501.35358
480,323.20544
481,22.997398
482,83.07553
483,129.41856
484,11.300473
485,12.832235
486,17.985617
487,18.910732
488,22.937778
489,13.423487
490,56.22991
491,569.3136
492,6.6246967
493,35.310093
494,24.22359
495,467.38843
496,28.294052
497,430.95374
498,56.843197
499,67.76166
500,31.01331
501,21.608099
502,23.31256
503,29.573858
504,175.77757
505,209.40326
506,23.874409
507,33.797062
508,31.719877
509,20.114866
510,124.24262
511,36.05202
512,74.581635
513,30.227112
514,430.77075
515,427.01862
516,403.50888
517,24.69477
518,29.312523
519,28.711403
520,30.811785
521,304.83347
522,64.89172
523,33.942295
524,27.810394
525,34.03319
526,113.30881
527,48.305294
528,42.18367
529,37.92669
530,445.30182
531,455.2616
532,25.186413
533,27.802906
534,121.77971
535,252.8208
536,20.114866
537,99.976074
538,176.90973
539,303.35605
540,192.67393
541,305.20135
542,34.683243
543,25.047623
544,166.34828
545,37.844498
546,103.32912
547,147.41556
548,39.194862
549,40.40366
550,123.18161
551,50.908752
552,88.58273
553,41.91134
554,50.216705
555,49.89325
556,58.14
557,522.10535
558,376.80844
559,342.17773
560,45.698334
561,75.74759
562,18.793062
563,28.146204
564,40.339794
565,99.976074
566,62.41617
567,38.751923
568,18.793062
569,26.938503
570,62.41617
571,30.048203
572,19.432817
573,47.22698
574,277.91486
575,493.43683
576,14.421486
577,44.38102
578,21.94484
579,36.128212
580,512.80853
581,25.894905
582,806.8523
583,82.876396
584,93.867546
585,118.029434
586,61.24836
587,32.998734
588,58.14308
589,375.96637
590,39.736393
591,34.273354
592,33.70417
593,122.42465
594,30.338627
595,51.22211
596,27.58223
597,32.618587
598,25.956291
599,38.335472
600,38.67032
601,21.037872
602,52.23873
603,334.24213
604,26.964073
605,32.631893
606,51.692993
607,36.807884
608,271.73602
609,55.263214
610,40.415497
611,124.40442
612,16.54578
613,19.432817
614,36.03904
615,657.4591
616,23.254053
617,106.66738
618,593.6642
619,19.51753
620,98.63252
621,301.54333
622,29.232481
623,202.06668
624,129.44713
625,44.078712
626,87.89847
627,45.616417
628,109.61609
629,26.422523
630,54.0009
631,18.309008
632,34.161087
633,30.515453
634,24.536398
635,39.445564
636,76.90725
637,12.334499
638,139.48335
639,99.97607
640,722.2359
641,21.16663
642,318.37128
643,91.229256
644,36.021587
645,25.665821
646,38.029564
647,345.24176
648,371.54407
649,375.83423
650,850.80743
651,15.202627
652,373.51566
653,493.79755
654,39.11706
655,17.977972
656,408.55637
657,201.98018
658,339.72525
659,712.58984
660,14.783459
661,31.589123
662,17.712385
663,69.16557
664,47.02236
665,19.343447
666,209.7286
667,44.38102
668,12.209738
669,42.18712
670,15.676939
671,26.352043
672,20.249733
673,33.818237
674,144.15778
675,23.770134
676,32.673397
677,177.60767
678,78.345764
679,36.3526
680,49.11402
681,39.670036
682,102.64415
683,102.222435
684,31.511395
685,367.9751
686,19.432817
687,326.10547
688,126.14449
689,23.31823
690,25.09833
691,81.44889
692,252.42653
693,944.2675
694,25.09833
695,50.471756
696,281.04996
697,27.79874
698,39.767845
699,260.12024
700,55.604378
701,77.93614
702,53.879196
703,37.69262
704,60.374855
705,76.17294
706,97.68431
707,27.227493
708,396.1897
709,109.42851
710,39.756325
711,27.505516
712,590.8314
713,343.37442
714,21.16663
715,33.596188
716,475.3355
717,430.62585
718,137.46353
719,127.58603
720,55.286785
721,349.88898
722,169.068
723,23.617447
724,19.618801
725,24.92809
726,26.68944
727,172.25566
728,24.400723
729,38.49695
730,430.62585
731,215.57516
732,82.60549
733,34.84133
734,28.626316
735,67.52085
736,26.861189
737,356.29733
738,93.21524
739,65.60639
740,19.51753
741,343.37442
742,78.07073
743,33.816658
744,503.25793
745,618.67175
746,31.685917
747,258.0
748,16.271591
749,32.763153
750,14.199776
751,863.5447
752,113.14865
753,384.03473
754,22.925013
755,26.228825
756,78.619965
757,334.217
758,41.572166
759,85.58554
760,25.411238
761,363.5782
762,119.11833
763,108.746796
764,27.711502
765,153.90364
766,111.03413
767,78.72139
768,207.05655
769,552.69507
770,25.411238
771,43.925053
772,65.67821
773,13.423487
774,124.60268
775,60.345264
776,45.80281
777,39.336224
778,79.78981
779,19.618801
780,31.930437
781,37.521458
782,33.704445
783,24.928091
784,24.22359
785,32.631893
786,33.050102
787,21.608099
788,24.928093
789,34.649384
790,21.16663
791,10.223296
792,12.72921
793,59.545025
794,31.49147
795,40.339794
796,20.24696
797,124.24262
798,40.339794
799,30.774828
800,277.7612
801,17.732885
802,79.73147
803,27.943298
804,21.542723
805,33.881912
806,133.01462
807,45.707844
808,20.24696
809,107.77695
810,36.4034
811,92.32703
812,169.0422
813,51.262043
814,81.448875
815,46.91092
816,195.7911
817,106.56175
818,381.21582
819,154.94806
820,525.674
821,123.01436
822,29.073805
823,51.181145
824,15.070146
825,243.54361
826,89.46374
827,12.514238
828,100.41242
829,17.911232
830,15.240871
831,179.99045
832,23.371445
833,352.76553
834,25.74766
835,73.79239
836,111.157005
837,20.066187
838,42.560677
839,23.84593
840,49.48766
841,50.996506
842,19.432817
843,122.780556
844,64.78741
845,41.56768
846,421.9441
847,21.143244
848,402.60187
849,218.4481
850,13.177679
851,150.75175
852,350.69342
853,461.16608
854,130.2446
855,78.16729
856,96.13146
857,48.941383
858,42.92757
859,73.3542
860,198.74742
861,213.97803
862,124.99477
863,333.4917
864,229.45145
865,14.6158495
866,28.573982
867,172.50084
868,134.71864
869,65.443405
870,27.609406
871,18.770084
872,27.817932
873,39.935616
874,257.50305
875,48.058052
876,226.96805
877,96.38777
878,359.94318
879,21.792404
880,144.41049
881,80.57756
882,1024.7913
883,76.655266
884,80.24849
885,86.15527
886,15.070148
887,45.361526
888,19.595842
889,44.263695
890,859.06995
891,38.58715
892,73.33048
893,15.070148
894,13.803173
895,49.80194
896,44.38102
897,30.916325
898,36.880127
899,36.732784
900,29.817951
901,78.63158
902,121.38607
903,40.725685
904,43.195793
905,319.57953
906,93.34066
907,10.406079
908,296.05444
909,230.50963
910,56.152172
911,29.780247
912,395.23056
913,423.39203
914,260.14706
915,31.689503
916,57.782623
917,112.38126
918,39.73146
919,42.10017
920,328.71906
921,690.2507
922,318.58508
923,203.7652
924,217.90363
925,32.868065
926,61.527874
927,26.673655
928,18.696005
929,46.750015
930,16.549416
931,77.28541
932,127.27458
933,30.227112
934,470.642
935,60.979538
936,53.57238
937,52.236916
938,70.97976
939,338.85303
940,36.799774
941,127.49388
942,475.53076
943,287.17407
944,127.28062
945,24.78785
946,98.9993
947,199.67383
948,73.381134
949,34.892456
950,76.28555
951,23.702475
952,16.315063
953,33.16089
954,51.181145
955,47.316296
956,326.11078
957,61.21844
958,29.15062
959,96.146194
960,23.274784
961,293.3697
962,101.51489
963,44.188602
964,543.0599
965,682.66626
966,21.16663
967,100.71953
968,230.5081
969,16.318035
970,46.33757
971,51.03591
972,14.529823
973,125.17064
974,50.850464
975,30.867014
976,53.09436
977,300.04266
978,24.421585
979,203.63255
980,172.95238
981,210.19781
982,36.235497
983,96.52678
984,18.929203
985,43.52346
986,23.952759
987,28.59109
988,71.43378
989,51.73348
990,103.85791
991,264.06818
992,120.089615
993,26.954311
994,23.55568
995,19.25967
996,507.87198
997,128.8359
998,87.098694
999,20.249733
1000,38.54425
1001,20.575687
1002,14.611166
1003,16.0866
1004,43.094612
1005,145.30356
1006,684.62573
1007,369.82147
1008,47.131
1009,110.47943
1010,32.631893
1011,35.639435
1012,292.26202
1013,63.609646
1014,50.918564
1015,36.34846
1016,95.44619
1017,44.777138
1018,29.188417
1019,24.510292
1020,19.432817
1021,260.82422
1022,60.98169
1023,10.368141
1024,266.02362
1025,486.33743
1026,359.90738
1027,49.681053
1028,119.640976
1029,30.622725
1030,349.85922
1031,154.223
1032,22.860306
1033,34.293903
1034,163.75925
1035,339.72314
1036,619.9358
1037,455.3402
1038,32.16213
1039,42.56431
1040,77.32231
1041,178.82187
1042,185.18732
1043,459.59076
1044,114.44829
1045,1410.3892
1046,49.554253
1047,19.432817
1048,121.69137
1049,24.928093
1050,378.11795
1051,31.451155
1052,23.31256
1053,34.649384
1054,22.620275
1055,27.523636
1056,24.22359
1057,29.079681
1058,39.14645
1059,32.923798
1060,24.999378
1061,19.618801
1062,56.843197
1063,67.76166
1064,27.713055
1065,29.125738
1066,19.618809
1067,17.884777
1068,194.87814
1069,81.937744
1070,204.02005
1071,23.714012
1072,13.443607
1073,25.498169
1074,35.735832
1075,15.924088
1076,457.39566
1077,58.034584
1078,62.725876
1079,61.52787
1080,26.949894
1081,51.78768
1082,67.250275
1083,347.48788
1084,93.13315
1085,23.762262
1086,25.289412
1087,51.181152
1088,17.19963
1089,31.69139
1090,186.7995
1091,21.16663
1092,117.38953
1093,32.426598
1094,36.12841
1095,751.11676
1096,122.780556
1097,564.55066
1098,371.2589
1099,87.920364
1100,145.7626
1101,30.227112
1102,128.23012
1103,86.961334
1104,194.13622
1105,74.69356
1106,54.082344
1107,195.7544
1108,14.806975
1109,34.514008
1110,337.08643
1111,27.004707
1112,45.671173
1113,75.50293
1114,99.45545
1115,21.14291
1116,20.395658
1117,20.24696
1118,60.20282
1119,298.01355
1120,29.900187
1121,23.779154
1122,32.719685
1123,43.366314
1124,24.896309
1125,58.974815
1126,19.343447
1127,11.909303
1128,33.72177
1129,41.5207
1130,33.972786
1131,29.689026
1132,345.36694
1133,81.64829
1134,50.672546
1135,78.6316
1136,23.56289
1137,485.95502
1138,20.28783
1139,30.227112
1140,371.7346
1141,23.56289
1142,202.37292
1143,20.28783
1144,85.424965
1145,51.658813
1146,26.35141
1147,300.5968
1148,98.12395
1149,21.5581
1150,36.12813
1151,21.15997
1152,22.757729
1153,19.343447
1154,108.576515
1155,19.432817
1156,23.282536
1157,49.89325
1158,15.441292
1159,27.004707
1160,302.0818
1161,214.72775
1162,23.762268
1163,3467.9788
1164,98.50778
1165,15.517057
1166,596.4516
1167,296.37335
1168,235.18486
1169,36.588627
1170,36.880207
1171,399.9795
1172,37.38919
1173,27.004808
1174,36.26837
1175,51.78768
1176,136.06757
1177,458.1823
1178,36.004387
1179,613.5474
1180,22.929832
1181,38.400566
1182,68.52586
1183,20.019579
1184,36.066906
1185,550.68225
1186,827.5763
1187,103.9482
1188,37.880905
1189,20.984043
1190,35.23832
1191,17.204805
1192,68.72206
1193,95.965744
1194,26.439102
1195,255.02234
1196,20.249733
1197,27.720304
1198,372.98853
1199,31.49147
1200,31.745352
1201,487.5237
1202,189.30211
1203,19.307682
1204,22.307247
1205,478.64185
1206,151.65053
1207,186.22076
1208,19.430073
1209,50.508156
1210,45.955254
1211,45.770027
1212,234.97243
1213,10.937978
1214,50.3818
1215,22.881414
1216,23.09767
1217,22.703339
1218,53.469063
1219,21.142979
1220,117.14879
1221,411.28653
1222,100.41438
1223,20.220802
1224,29.325785
1225,29.404388
1226,124.24262
1227,27.445225
1228,77.41208
1229,137.95834
1230,180.46857
1231,13.212574
1232,761.32587
1233,23.31256
1234,46.973274
1235,33.024193
1236,18.551617
1237,54.082718
1238,30.176481
1239,175.26328
1240,30.62274
1241,220.31664
1242,4.851815
1243,32.811928
1244,23.952759
1245,168.04053
1246,70.53911
1247,66.68227
1248,370.95087
1249,203.11511
1250,368.07178
1251,85.700836
1252,389.33267
1253,50.038498
1254,16.250107
1255,46.09906
1256,56.090996
1257,34.53096
1258,50.858276
1259,6.9438
1260,21.255407
1261,95.28483
1262,32.27134
1263,25.255276
1264,31.31898
1265,349.46075
1266,38.948936
1267,37.931454
1268,584.5023
1269,478.6833
1270,573.5641
1271,23.563393
1272,28.285877
1273,274.21185
1274,19.51753
1275,19.432817
1276,114.05191
1277,28.832413
1278,28.40115
1279,417.97263
1280,22.955776
1281,27.238514
1282,429.29977
1283,42.197502
1284,82.009865
1285,13.804207
1286,20.88678
1287,122.998566
1288,101.22449
1289,17.546787
1290,32.482224
1291,60.85489
1292,48.78132
1293,49.378555
1294,23.702293
1295,23.31256
1296,42.643024
1297,453.77356
1298,22.62027
1299,34.908092
1300,19.776838
1301,409.1994
1302,53.326805
1303,277.5127
1304,26.553303
1305,17.116594
1306,43.22477
1307,215.64026
1308,35.24306
1309,446.24945
1310,62.52974
1311,572.131
1312,189.38564
1313,134.79977
1314,100.51109
1315,55.4616
1316,14.78405
1317,57.215
1318,20.114866
1319,53.625168
1320,194.56769
1321,105.79301
1322,61.823277
1323,256.62372
1324,34.514
1325,220.65027
1326,27.802906
1327,261.12796
1328,45.707844
1329,265.60376
1330,224.24393
1331,85.32063
1332,62.84617
1333,3422.202
1334,92.32703
1335,138.23027
1336,22.221752
1337,57.188946
1338,26.96776
1339,28.233955
1340,21.137589
1341,46.061108
1342,617.74725
1343,183.91484
1344,77.233795
1345,188.80954
1346,34.553787
1347,23.98455
1348,21.368866
1349,463.9944
1350,559.4984
1351,27.439522
1352,38.01908
1353,97.67138
1354,191.67853
1355,96.688126
1356,199.5243
1357,82.155304
1358,325.79355
1359,400.34622
1360,30.354816
1361,365.03708
1362,365.34497
1363,18.337595
1364,27.119858
1365,327.16992
1366,395.36652
1367,102.66672
1368,107.61759
1369,16.420725
1370,586.43445
1371,175.91284
1372,403.3869
1373,60.96139
1374,69.74075
1375,55.44998
1376,682.6959
1377,18.045544
1378,36.566193
1379,53.190643
1380,611.448
1381,55.604378
1382,320.8341
1383,371.5067
1384,24.363695
1385,464.30762
1386,92.44182
1387,31.237547
1388,18.929203
1389,30.53501
1390,38.1859
1391,33.230095
1392,42.04782
1393,314.1329
1394,369.82147
1395,29.20701
1396,36.486843
1397,33.140404
1398,87.54993
1399,227.41641
1400,289.60104
1401,15.191492
1402,28.880077
1403,58.723274
1404,49.89325
1405,530.0932
1406,94.49989
1407,40.642395
1408,485.4355
1409,144.21858
1410,137.64119
1411,11.933174
1412,439.2613
1413,295.96384
1414,295.96384
1415,298.5265
1416,51.025593
1417,20.638401
1418,34.28882
1419,20.810137
1420,453.98706
1421,204.32771
1422,23.63681
1423,50.90982
1424,117.0803
1425,637.4044
1426,30.826988
1427,42.22496
1428,192.00244
1429,20.28783
1430,7.2459564
1431,67.72194
1432,37.9177
1433,189.93335
1434,15.88756
1435,25.361355
1436,45.070595
1437,222.67451
1438,57.877853
1439,82.256325
1440,43.468594
1441,610.7001
1442,41.550842
1443,39.379387
1444,28.909218
1445,98.655014
1446,16.681847
1447,11.501922
1448,67.37222
1449,55.306362
1450,30.227112
1451,8.452272
1452,251.44955
1453,31.690804
1454,19.432817
1455,14.206043
1456,21.08594
1457,20.607235
1458,12.893993
1459,21.751463
1460,103.88671
1461,350.85095
1462,21.14325
1463,17.759323
1464,15.086082
1465,98.643745
1466,22.42005
1467,100.188934
1468,310.7177
1469,293.19467
1470,26.26062
1471,30.241829
1472,415.76422
1473,4.8433557
1474,33.53309
1475,31.41003
1476,21.16663
1477,48.96369
1478,52.23665
1479,215.86234
1480,45.08477
1481,75.1379
1482,45.441833
1483,10.227707
1484,68.72206
1485,30.619833
1486,32.42872
1487,43.436184
1488,23.456898
1489,24.61049
1490,399.32507
1491,184.73969
1492,381.59174
1493,31.686558
1494,52.932602
1495,9219.8125
1496,24.22359
1497,24.3045
1498,68.653534
1499,1141.7627
1500,30.794764
1501,14.959395
1502,26.15669
1503,27.908035
1504,45.504005
1505,21.142979
1506,369.82147
1507,40.33988
1508,25.812513
1509,44.24346
1510,107.18211
1511,21.228283
1512,66.1298
1513,20.081585
1514,53.8999
1515,27.999193
1516,23.1724
1517,46.362106
1518,137.35538
1519,87.82181
1520,110.77785
1521,39.7778
1522,329.9271
1523,325.80774
1524,33.75882
1525,24.310734
1526,21.254463
1527,198.5148
1528,187.6742
1529,935.637
1530,38.360474
1531,76.58687
1532,31.49147
1533,94.06298
1534,149.53107
1535,281.09644
1536,215.36392
1537,253.42451
1538,123.18823
1539,440.39523
1540,16.40612
1541,22.559208
1542,35.664265
1543,56.666893
1544,63.751183
1545,80.97649
1546,37.392235
1547,46.09916
1548,42.030807
1549,21.116646
1550,92.148026
1551,40.74694
1552,77.04764
1553,19.710564
1554,212.33704
1555,62.804535
1556,19.259176
1557,68.54213
1558,35.101032
1559,159.64499
1560,58.526005
1561,72.83865
1562,85.424965
1563,36.508324
1564,292.6864
1565,36.55795
1566,14.608021
1567,19.259666
1568,30.650032
1569,39.645493
1570,53.470776
1571,131.06664
1572,23.542477
1573,16.416096
1574,18.139797
1575,540.54407
1576,140.46933
1577,21.16663
1578,10.501443
1579,31.035563
1580,28.414268
1581,30.548893
1582,40.490913
1583,22.060482
1584,91.36545
1585,17.512894
1586,106.87865
1587,677.18115
1588,31.584824
1589,20.114866
1590,261.6007
1591,39.1019
1592,37.692436
1593,314.8663
1594,22.516903
1595,379.1122
1596,48.056953
1597,23.932823
1598,646.9227
1599,122.966446
1600,95.66577
1601,237.63696
1602,152.4763
1603,480.13263
1604,21.48111
1605,46.095146
1606,10.939497
1607,19.432817
1608,26.784666
1609,37.48221
1610,53.469704
1611,23.702475
1612,19.288958
1613,64.08218
1614,45.588837
1615,307.7033
1616,14.880472
1617,32.33587
1618,134.79977
1619,253.13287
1620,25.83276
1621,75.2055
1622,32.783943
1623,22.982103
1624,11.501922
1625,42.25122
1626,19.14061
1627,187.64915
1628,62.529175
1629,65.1117
1630,50.84103
1631,25.967247
1632,33.342285
1633,42.586918
1634,226.60933
1635,96.234344
1636,8.178085
1637,23.561222
1638,20.137081
1639,122.79094
1640,32.335804
1641,43.439922
1642,296.21582
1643,23.350725
1644,21.291063
1645,274.56744
1646,19.618801
1647,24.928093
1648,20.246223
1649,22.86277
1650,23.292465
1651,81.59583
1652,421.38065
1653,25.311634
1654,102.73636
1655,23.952759
1656,180.10526
1657,31.83693
1658,122.64423
1659,22.086695
1660,355.77454
1661,136.55988
1662,127.783516
1663,39.670055
1664,107.187164
1665,57.115257
1666,2655.5854
1667,421.34598
1668,85.424965
1669,100.86329
1670,47.665615
1671,482.4935
1672,18.013615
1673,18.894463
1674,59.09983
1675,32.566315
1676,48.27762
1677,31.9976
1678,71.41428
1679,79.254524
1680,67.05384
1681,24.737562
1682,108.26665
1683,482.06152
1684,113.87568
1685,16.236198
1686,34.258644
1687,226.80692
1688,14.823384
1689,123.74025
1690,34.370777
1691,20.676733
1692,303.9015
1693,149.27394
1694,18.551624
1695,49.388443
1696,107.77694
1697,329.53146
1698,120.10002
1699,9.91242
1700,57.031105
1701,588.5331
1702,398.16516
1703,9.071426
1704,60.659668
1705,71.23276
1706,114.79709
1707,122.78065
1708,153.98148
1709,99.40172
1710,46.296776
1711,50.850464
1712,145.75685
1713,15.070148
1714,19.618801
1715,58.299095
1716,24.22359
1717,74.57828
1718,23.952759
1719,19.400257
1720,92.75993
1721,327.3629
1722,307.30948
1723,83.51199
1724,486.68216
1725,21.142979
1726,54.27446
1727,200.96123
1728,69.121704
1729,45.149094
1730,85.424965
1731,23.862251
1732,145.69138
1733,19.432817
1734,50.46524
1735,813.14087
1736,157.51372
1737,76.626495
1738,24.617737
1739,21.705948
1740,63.06817
1741,19.432817
1742,276.2759
1743,232.41379
1744,142.92966
1745,585.14777
1746,37.692635
1747,38.417576
1748,80.90949
1749,23.762264
1750,35.788097
1751,85.424965
1752,25.411238
1753,52.247177
1754,9.667168
1755,85.23195
1756,11.876586
1757,124.37822
1758,32.14751
1759,30.649866
1760,309.2179
1761,23.71724
1762,29.614594
1763,97.81899
1764,61.12806
1765,413.95505
1766,73.657364
1767,200.0343
1768,51.74459
1769,23.762262
1770,35.867714
1771,19.432817
1772,67.691826
1773,308.93378
1774,143.13074
1775,463.5677
1776,419.1057
1777,10.263425
1778,70.23517
1779,91.16129
1780,19.595844
1781,55.846214
1782,33.082245
1783,40.52675
1784,23.453526
1785,34.600273
1786,113.273834
1787,34.514
1788,20.968468
1789,143.22273
1790,63.609657
1791,19.259666
1792,45.084625
1793,91.6517
1794,124.24262
1795,19.432817
1796,26.654152
1797,179.25594
1798,40.413273
1799,635.3984
1800,64.886246
1801,22.706322
1802,83.05428
1803,87.71857
1804,17.748726
1805,68.71641
1806,19.892426
1807,25.411238
1808,21.554966
1809,34.5663
1810,34.866005
1811,122.124275
1812,221.04987
1813,7.6831875
1814,112.359085
1815,163.36472
1816,33.82608
1817,28.285812
1818,58.386917
1819,148.14449
1820,52.8769
1821,109.32968
1822,246.85887
1823,381.19666
1824,96.38777
1825,262.20743
1826,53.358543
1827,29.590508
1828,15.189404
1829,706.7201
1830,31.451155
1831,300.16034
1832,56.833477
1833,85.424965
1834,653.004
1835,71.28795
1836,12.813136
1837,176.99757
1838,49.690617
1839,22.540272
1840,21.566792
1841,81.951096
1842,44.127266
1843,74.55242
1844,41.638775
1845,420.797
1846,508.20953
1847,484.5147
1848,618.79846
1849,643.92566
1850,56.84539
1851,23.952759
1852,18.551617
1853,23.445211
1854,301.22092
1855,320.73883
1856,405.02686
1857,17.842999
1858,21.7434
1859,48.317272
1860,31.776579
1861,104.61801
1862,19.074514
1863,39.089523
1864,21.137589
1865,24.421585
1866,21.484385
1867,514.9513
1868,54.436775
1869,29.565437
1870,68.121796
