,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,23.746923,22.855757,8.729563,17.116941,28.44316,21.373552,0.0,0.0,0.0,0.014287235,0.0,0.0,0.0821279,0.0,0.0,0.0,0.0,0.11753292,0.0,0.0,0.0,0.0,0.0,0.08330868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159981,0.0,0.0,0.0,0.0,0.6343169,0.0,0.40718794,0.0,0.0,0.0,0.0,0.003991769,0.6861381,0.0,1.3099341,0.0,0.0,0.0,0.0,0.0,0.20911497,0.74323285,0.0,0.0,0.10050799,0.07397948,0.0,0.0,0.0,0.0,0.0,0.0
1,56.429867,51.476604,30.220161,46.409637,37.79261,46.362976,0.0,0.69775945,0.0,0.08852688,0.0,0.0,0.0821279,0.048361834,0.0,0.0,0.0,0.11753292,0.0,0.16363883,0.0,0.0,0.0,2.350021,0.0,0.0,0.13046588,0.0,0.041005954,0.0,0.0,1.8247635,0.0,0.3199357,0.0,0.0,0.76556414,0.0,0.71770215,0.059092764,0.0,0.97791153,0.0,0.43859324,1.8081617,0.0013441477,3.7938077,0.0,0.0,0.0,0.0,1.4775836,0.07434547,3.023433,0.0,0.4042376,0.30257255,0.32261348,0.1464943,0.0,0.0,0.37903553,0.36732167,0.0052441442
2,5.5641456,13.974757,7.7929273,14.489069,13.738503,10.605325,0.0,0.0,0.0,0.031815756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016564053,0.0,0.0,0.0,0.0,0.0,0.19794787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035001035,0.0,0.0,0.0,0.0,0.1104497,0.0,0.0,0.0,0.0,0.03384374,0.0,0.12019916,0.039363075,0.0,0.37100694,0.0,0.0,0.0,0.0,0.0,0.0,0.07599908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18.247723,11.897858,22.769556,21.019896,10.284522,20.273884,0.13833326,0.44114542,1.1180575,0.6175346,0.210905,0.0,0.0,0.87183577,0.0,0.0,0.051937025,0.061829448,0.8413165,0.6698899,0.44551834,0.0,0.0,0.29701826,0.582791,0.19193654,0.69569206,0.6100819,0.56024075,0.54747903,1.6762098,1.3414891,0.14337121,1.5900372,0.18125094,0.5845335,0.0,0.0,0.25434735,1.3151957,0.0,0.36299965,0.0,0.7630945,0.46633142,0.45373222,3.3025272,1.2031493,0.34247094,0.0,0.0,0.517061,0.037500855,0.9592403,0.0,0.8071048,0.0,1.221298,1.6351696,0.0,0.5537011,0.2089465,1.2030704,0.009418728
4,0.96853745,8.031161,2.222221,4.3517528,2.7765143,1.5824447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7.3861136,14.550626,7.7765374,13.475387,13.765671,8.827523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16.396206,25.37341,18.264502,32.222076,23.187529,18.658073,0.0,0.24648568,0.0,0.031815756,0.011137352,0.0,0.011268567,0.3044523,0.0,0.0,0.0,0.016564053,0.0,0.6112132,0.169258,0.0,0.0,0.6293752,0.0,0.0,0.0,0.0,0.08634953,0.0,0.0,0.68748593,0.0,0.15893167,0.0,0.0,0.1104497,0.0,0.0,0.3100297,0.0,0.03384374,0.0,0.47226763,0.22978944,0.0,0.37100694,0.0,0.0,0.0,0.0,0.1832118,0.0,0.48987967,0.030365484,0.34369984,0.0,0.0,0.0,0.0,0.0,0.0049399748,0.29761526,0.0
7,29.25381,33.188473,26.028625,37.858585,26.884346,17.878447,0.0,0.07571038,0.0,0.0,0.0,0.0,0.05548091,0.048361834,0.0,0.0,0.0,0.19443697,0.0,0.1988078,0.0,0.0,0.0,0.105960995,0.2913955,0.09596826,0.05904044,0.30504096,0.041005954,0.0,0.0,0.50598,0.0,0.04674804,0.0,0.2922668,0.7673323,0.0,0.73683333,0.059092764,0.0,0.101219945,0.0,0.50778836,0.22993909,0.0,0.6545874,0.0,0.17123547,0.0,0.0,0.2943688,0.085043095,0.6455666,0.0,0.15723458,0.08864938,0.610649,0.81758475,0.0,0.0,0.0,0.27286986,0.0052441442
8,28.329847,29.622528,24.504063,41.816895,25.803709,23.782465,0.0,0.40493256,0.0,0.014287235,0.011137352,0.0,0.09339647,0.51596403,0.0,0.0,0.0,0.11753292,0.0,1.0482061,0.2339262,0.0,0.0,0.563415,0.0,0.0,0.05904044,0.0,0.23584937,0.0,0.0,1.2301102,0.0,0.18891738,0.0,0.0,0.5080085,0.0,0.6147981,0.43273488,0.0,0.101219945,0.0,0.86539364,0.6149644,0.0,1.0394006,0.0,0.0,0.0,0.0,0.5883532,0.07434547,1.4119704,0.030365484,0.46783143,0.10050799,0.07397948,0.0,0.0,0.0,0.0049399748,0.572726,0.0052441442
9,23.987701,25.724789,9.576163,14.991488,28.65847,27.891594,0.0,0.0,0.0,0.014287235,0.0,0.0,0.0821279,0.0,0.0,0.0,0.0,0.11753292,0.0,0.0,0.0,0.0,0.0,0.08330868,0.19426365,0.06397884,0.0,0.20336063,0.0,0.0,0.0,0.2159981,0.0,0.0,0.0,0.19484451,0.51549214,0.0,0.43047118,0.0,0.0,0.0,0.0,0.003991769,0.6861381,0.0,1.3099341,0.0,0.114156984,0.0,0.0,0.0,0.2216151,0.74323285,0.0,0.0,0.042634144,0.40709934,0.5450565,0.0,0.0,0.0,0.0,0.0
