,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
9,-0.0131042665,0.0005117873,0.36191356,-0.0013420625,0.067056075,-0.0053545875,0.68133235,0.0015369802,0.8949715,-0.011533518,0.0015874987,0.5309019,-0.12830162,0.29492226,-0.10956584,-0.0005668076,-0.0056962054,-0.535551,-0.024974111,0.18335849,0.0011735485,-0.00022330336,0.008429499,0.07449732,-0.17158231,0.0041813985,-0.4307946,0.0037596954,0.0048745237,0.7136751,0.2321809,-0.945944,-0.56800944,-0.019279495,-0.21882711,-0.7382255,0.090061724,-0.84739316,-0.020727511,0.4016819,-0.7815008,0.013032429,-0.038780358,0.21024078,-0.1339594,-0.01034412,0.271763,-0.036264844,0.912871,-0.025401609,-0.015235504,0.0037059276,-0.040279206,-0.024346095,0.056978073,0.15633087,0.51760364,-0.53273124,0.7293362,-0.087791815,-0.8356327,0.12244396,-0.17862782,-0.78326195,2.1980474,6.5764794,4.6044917,8.5109215,3.0324712,8.922566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-0.013650083,0.00043047135,0.36352912,-0.0013869609,0.071526855,-0.005520631,0.5847862,0.0015520204,0.8984824,-0.009342737,0.0015407458,0.5266313,-0.13185985,0.29796436,-0.108581536,-0.00061342603,-0.0055651586,-0.53925306,-0.02619699,0.15019904,0.0005521898,-0.00022116253,0.009165261,0.0785043,-0.14751185,0.00541076,-0.42543268,0.0037340964,0.0041220053,0.72159404,0.21522084,-0.94500595,-0.5682468,-0.019281073,-0.22219372,-0.67678714,0.08603264,-0.84942055,-0.022893928,0.39645004,-0.77944905,0.014636744,-0.019377626,0.16972905,-0.13656987,-0.010110655,0.22455357,-0.03715823,0.91300356,-0.025309445,-0.01471854,0.0062126894,-0.031620856,-0.026917877,0.060694665,0.15522704,0.5274584,-0.52907753,0.7358977,-0.077214494,-0.8369091,0.09334709,-0.18100263,-0.7683706,2.7728453,10.44322,6.3408737,12.717497,11.134428,8.779238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.013631729,0.0006114784,0.36325958,-0.0013637068,0.080835246,-0.0055618035,0.6034995,0.001800945,0.9010591,-0.009246065,0.0014855785,0.53026557,-0.13571288,0.2991103,-0.10836317,-0.0007454128,-0.0054370607,-0.5466235,-0.028017044,0.13604748,0.0009088041,-0.0002527521,0.007644774,0.07914945,-0.13527215,0.011973314,-0.42747378,0.003609031,0.004093402,0.7272494,0.21343082,-0.94656307,-0.57098657,-0.020035174,-0.22677682,-0.79975665,0.07936951,-0.853505,-0.028236883,0.39688167,-0.7806146,0.014367018,-0.02467422,0.15210837,-0.15291539,-0.0098659545,0.22831826,-0.03859107,0.9156707,-0.025423499,-0.015743576,0.0068914434,-0.037046067,-0.026168456,0.059442077,0.15953371,0.53243804,-0.53909254,0.74587435,-0.07515023,-0.8368099,0.1028401,-0.21156932,-0.7643887,10.918792,15.127019,9.2913475,15.062323,13.918939,12.845129,0.0,0.0,0.0,0.031815756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016564053,0.0,0.0,0.0,0.0,0.0,0.19794787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035001035,0.0,0.0,0.0,0.0,0.1104497,0.0,0.0,0.0,0.0,0.03384374,0.0,0.10082737,0.039363075,0.0,0.37100694,0.0,0.0,0.0,0.0,0.0,0.0,0.07599908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,-0.017991532,-0.0005118197,0.35103035,-0.0023329828,0.06317045,-0.0071541946,0.21860208,0.00228947,0.90197426,-0.0036885617,0.0017659486,0.47042876,-0.13764985,0.28927162,-0.09488151,-0.0010775861,-0.0059071276,-0.53939205,-0.03320323,0.021712627,0.00026448924,-0.0001964428,0.017910471,0.08685239,-0.07683598,0.0069505908,-0.38098,0.0034772644,0.0020927626,0.73870325,0.17149085,-0.93711936,-0.5420791,-0.019356884,-0.21456714,-0.69179916,0.14264058,-0.84548587,-0.02328126,0.3597307,-0.7567153,0.0203401,-0.024888376,0.062672034,-0.12613964,-0.009931537,0.06870392,-0.03352487,0.90564346,-0.027140122,-0.01769025,0.011653204,-0.023964684,-0.02757928,0.080602735,0.12896635,0.54061043,-0.49052808,0.7373496,-0.06149947,-0.8154179,0.035963494,-0.14488901,-0.58586967,14.774959,19.9973,10.600998,19.194555,17.348194,18.53413,0.0,0.0,0.0,0.0,0.0,0.0,0.02715742,0.0,0.0,0.0,0.0,0.097218476,0.027954811,0.0,0.0,0.0,0.0,0.052980468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21737158,0.0,0.0,0.0,0.017498692,0.56820416,0.0,0.35332286,0.0,0.0,0.04077503,0.0,0.016899183,0.22334203,0.0,0.47425538,0.0,0.0,0.0,0.0,0.0,0.10111895,0.42613608,0.0,0.0,0.042634163,0.0,0.0,0.0,0.0,0.0,0.19223246,0.0
13,0.030017547,-0.18903306,-0.0014029761,0.08252991,-0.009530888,0.10784299,-0.97111607,-0.1199003,-0.0028395099,0.1465819,-0.03596595,-0.040025923,0.013904559,-0.0016538893,0.0014162426,0.00704611,0.14935735,-0.013222814,0.099507846,-0.0026253727,0.064412385,0.0007799921,0.011058916,-0.0045669083,-0.14488146,-0.0076812557,0.0034799469,0.362856,0.0011943969,-0.08082118,0.09842357,0.06823257,0.011981895,0.050348904,0.0011510653,0.05136277,-0.00055732654,-0.0872418,0.0015753752,-0.0013069055,0.0041054096,0.42438516,-0.12540025,0.01720999,0.0012274059,0.2611935,-0.5070706,0.00053332763,-0.07947416,0.032980423,-0.6996182,0.44251662,0.020509932,0.07616749,0.02762951,-9.942796e-05,0.0033302144,-0.018051436,-0.00028688976,0.37888008,0.22740906,0.45264938,0.0009841776,0.031702217,27.0697,34.841038,18.652134,28.011217,37.11806,41.350204,0.77957684,2.882764,0.7134417,0.282787,0.6865741,0.0,0.027157504,0.0,0.0,0.0,1.2841065,0.097218476,0.6405786,0.0,0.0,0.0,0.0,0.95469165,0.0126627805,0.0,0.0,0.0,0.0,0.27062958,1.2446628,0.17493755,0.40281582,2.2905865,0.13794304,0.0,0.9965705,0.0,0.35332292,0.0,0.0,0.0,0.2860173,0.003991769,0.23973888,0.0,0.51434857,0.3126587,0.0,0.0,0.0,1.8097486,0.14987487,0.48135743,0.0,0.8224002,0.0,0.0,0.0006081125,0.0,1.2762469,0.37034565,2.0387423,0.9916247
14,-0.019278508,0.0019769317,0.3651843,-0.0024810468,0.07841431,-0.0062285345,0.31934386,0.0057073855,0.9184536,-0.0043025073,0.0017734505,0.5206163,-0.14011535,0.30823874,-0.10620249,-0.0021797055,-0.0056290943,-0.5682149,-0.042090245,0.09817721,0.00016911604,-0.0003616925,0.0055644237,0.090383045,-0.057404183,0.024783367,-0.40496346,0.002422579,0.0027925253,0.7466029,0.16787958,-0.94687843,-0.5808895,-0.018236034,-0.23974863,-0.46127126,-0.0057305624,-0.86863995,-0.03259952,0.38622582,-0.77955,0.018184233,0.032202072,0.07665244,-0.15410826,-0.0079499,0.060887884,-0.040137615,0.9167049,-0.027113654,-0.010803262,0.014849225,-0.023225283,-0.029030953,0.064415626,0.15933737,0.56755096,-0.5251573,0.7729493,-0.058647998,-0.83460253,0.019741166,-0.20444793,-0.6727425,17.405722,21.69536,11.587035,21.397404,18.66598,20.897652,0.0,0.0,0.0,0.014287235,0.0,0.0,0.0821279,0.0,0.0,0.0,0.0,0.11753292,0.027954811,0.0,0.0,0.0,0.0,0.08330868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584321,0.0,0.0,0.0,0.017498692,0.6343169,0.0,0.40718794,0.0,0.0,0.04077511,0.0,0.016899224,0.42500204,0.0,0.8877852,0.0,0.0,0.0,0.0,0.0,0.11966056,0.61131704,0.0,0.0,0.10050799,0.07397948,0.0,0.0,0.0,0.0,0.19223246,0.0
15,-0.01411632,-0.0041859737,0.16100879,0.0006395341,-0.008715574,-0.009012733,-0.047207188,-0.004889871,0.7022328,-0.0007233011,-0.0003096881,0.20533448,-0.04466211,0.14672397,-0.03556069,-0.00025114306,-0.0072543686,-0.30366275,-0.014201428,-0.0033928552,0.019617364,1.2782133e-05,0.021371797,0.013163894,-0.15132043,-0.004481396,-0.11500744,0.0305104,0.0025764455,0.51218545,0.26161173,-0.31083825,-0.24785386,-0.014174579,-0.0037881094,-0.8801181,0.064031504,-0.5877347,-0.0011776962,0.17400494,-0.5202039,0.105794035,-0.107678875,-0.11170066,-0.030316792,-0.004136301,0.09723487,0.0022444727,0.7295139,-0.021559132,-0.2060008,-0.019480664,-0.091159396,-0.06828625,0.22984412,0.018636089,0.3412125,-0.264769,0.13561898,-0.08255951,-0.7064861,0.26499355,-0.010845035,0.20534638,20.703571,25.766884,16.56259,25.597986,25.61007,30.065529,0.0,0.058669366,0.05331671,0.0,0.0,0.0,0.025915897,0.0,0.0,0.0,0.0,0.0,0.015172401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032743633,0.12181329,0.03052254,0.0,0.38771796,0.0,0.0,0.22522713,0.0,0.06729688,0.0,0.0,0.0,0.0,0.040344108,0.23732421,0.0,0.4997557,0.13808195,0.0,0.0,0.0,0.0,0.045315083,0.17552471,0.0,0.16341244,0.042634144,0.0,0.0,0.0,0.0,0.1746345,0.0,0.0
16,-0.0135234045,0.0008325151,0.36569327,-0.0014025073,0.07948894,-0.0052046212,0.6894883,0.0022056294,0.9006353,-0.011018912,0.0015639826,0.54422474,-0.13195156,0.3000017,-0.11248497,-0.00075354765,-0.0055825934,-0.54416996,-0.028300066,0.22922248,0.0016392652,-0.00027912817,0.0058233025,0.076197304,-0.16297509,0.008275339,-0.43624306,0.0034484146,0.00490867,0.71788627,0.22907518,-0.9492981,-0.57756555,-0.020087317,-0.227275,-0.7116593,0.06566737,-0.8563135,-0.024449585,0.4082345,-0.78586185,0.012867989,-0.02693891,0.21235415,-0.14851083,-0.009483342,0.26360807,-0.03919301,0.9174439,-0.02433194,-0.013989671,0.0051772003,-0.039440766,-0.021921743,0.054871157,0.16237344,0.5264458,-0.5515115,0.74368125,-0.08663022,-0.8432835,0.13145807,-0.20677832,-0.79381377,8.348867,17.025682,14.611226,15.847837,13.965638,10.954651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027954811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042433992,0.0,0.0,0.0,0.017498692,0.0,0.0,0.0,0.0,0.0,0.04077511,0.0,0.012907456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19223246,0.0
17,-0.012999025,0.0002482882,0.34055454,-0.0010897599,0.039373558,-0.0064502903,0.71580863,0.0010048549,0.87372583,-0.013462353,0.0014398106,0.4744935,-0.11893909,0.26411706,-0.095883526,-0.0004961566,-0.0062994896,-0.5159881,-0.024664184,0.08015231,0.00434622,-0.00017902881,0.007788013,0.061088998,-0.17766182,-0.0014605253,-0.4005749,0.00482004,0.0047902013,0.6977732,0.23661736,-0.9327407,-0.5131865,-0.020727282,-0.18037024,-0.9275544,0.09588296,-0.8182341,-0.013787641,0.37289214,-0.76054645,0.016808914,-0.12503964,0.11310881,-0.11041646,-0.009787834,0.34822655,-0.023263622,0.9012938,-0.028008286,-0.03080904,0.00038289579,-0.06524587,-0.035223708,0.06631767,0.13435143,0.4899675,-0.51313525,0.68245184,-0.09697704,-0.7618461,0.19449104,-0.13689552,-0.7452569,4.6400146,11.499342,9.746789,11.522431,11.568762,3.7626736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.014949884,0.0011969986,0.36256227,-0.0015812047,0.081986636,-0.005913912,0.5678383,0.0030639884,0.90614605,-0.008048943,0.0014684714,0.53017867,-0.13809879,0.30074203,-0.1081948,-0.0012763985,-0.005563205,-0.5545822,-0.035071682,0.13055338,0.0014720053,-0.00033983839,0.004228791,0.08170997,-0.107186735,0.016877955,-0.4220121,0.003363391,0.0037285108,0.73298436,0.19938765,-0.947082,-0.571755,-0.020900885,-0.23108734,-0.7993872,0.051999234,-0.8584608,-0.030627243,0.3936488,-0.7812377,0.01529842,-0.01032463,0.11890617,-0.15706089,-0.008240584,0.20417857,-0.03954785,0.91731244,-0.024926392,-0.015641283,0.008834105,-0.03422508,-0.027230456,0.06283555,0.16085705,0.54190886,-0.5427589,0.75470483,-0.07017188,-0.8278709,0.0946648,-0.2175153,-0.7477374,9.617579,14.044182,9.730854,13.694184,11.668459,10.612297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
