,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.22885397,0.32446146,-0.7065964,0.04327701,0.19848362,-0.22149861,0.012622013,0.7481406,-0.33450252,-0.03345286,0.38234428,0.07957406,-0.593302,-0.7847177,-0.50885165,0.89608,0.25618663,0.10991134,-0.6917919,-0.021672154,-0.67012644,0.04877431,-0.85081387,0.21276675,-0.20000087,-0.9168274,-0.25116828,0.50551254,0.15399179,0.020993497,-0.047054473,-0.31209207,0.8626677,-0.649282,0.20867875,0.93722004,-0.3007589,0.0046081473,0.37303403,-0.001764174,-0.20215213,-0.32690206,-0.71607053,0.16887566,0.015747597,0.16614547,0.16297406,-0.71563303,-0.38293064,-0.033490833,0.013737709,-0.5427581,-0.038503513,0.45223078,-0.2698506,0.7905977,0.20220648,0.30468434,0.57168734,0.5860822,0.6144641,-0.8823676,0.39452007,-0.0640208
1,-0.2267392,0.18348193,-0.24257395,-0.001426678,0.13650274,-0.22094148,0.16305657,0.29587597,-0.3753122,-0.014235837,0.15234518,0.28050426,-0.02332898,-0.7758057,-0.4199643,0.8515495,-0.084640056,0.63624954,0.14218663,0.04475767,-0.32687646,0.52194923,-0.70757544,0.4320039,-0.27533925,-0.63813984,-0.33629727,0.64322084,0.3290102,-0.021402895,0.13578622,-0.17230083,0.7728089,-0.77558106,0.31989452,0.9660407,-0.5757463,-0.0062960885,0.51444554,-0.004385169,-0.54882246,-0.4604689,-0.75955796,-0.013502217,0.015902601,-0.6184923,0.1074217,-0.50089645,-0.6579685,0.4528529,0.36355045,-0.42842978,0.044048067,0.8379542,-0.34090725,0.8805511,0.32253295,0.3893177,0.27562875,0.6148848,0.8224869,-0.64609647,0.27541152,-0.075958475
2,-0.32326198,0.013018671,0.24156876,0.025985157,0.22387907,-0.047676288,0.17343268,-0.16699988,-0.64529353,0.0802605,0.063609,0.1710333,0.040427756,-0.21783166,-0.4000229,0.58627427,-0.15583356,0.922604,0.11296044,-0.052196063,0.20587322,0.6170305,-0.09804359,0.14714068,-0.51568663,-0.05514092,0.39526382,-0.27719954,0.19868179,-0.008320005,0.14615546,0.19671518,0.3396565,-0.741246,-0.7801578,0.93347263,-0.7283137,0.17677471,0.43909806,0.038180698,0.17970684,0.07802217,-0.68923247,-0.036355235,0.02733013,-0.770489,-0.09776931,-0.079432696,0.07935438,0.761365,0.11590628,-0.117777176,-0.20733824,0.89483076,0.029320652,0.073325016,-0.06587938,0.44298837,0.03126482,0.6283246,0.5979016,0.074000955,-0.0926005,-0.11579055
3,-0.068001024,-0.033999797,0.11643918,-0.057903755,0.0093173515,0.15556087,0.09011584,-0.012558102,-0.6767779,0.16389063,0.08273482,0.118813396,0.012081375,-0.23685555,-0.33727777,0.5513854,-0.28186244,0.88492024,0.17126411,-0.07566706,0.03982249,0.067424364,-0.0902751,0.04473615,-0.36847526,-0.061198503,0.36760777,-0.2604939,0.063306354,-0.010372395,0.040029757,0.1465409,0.25663868,-0.744892,-0.61958474,0.8310739,-0.4795732,0.103583425,0.35634896,-0.0023981745,0.15137298,0.060157064,-0.65311104,0.0255505,0.0074168006,-0.7088636,-0.14981547,0.06594821,-0.07639135,0.7943267,-0.12386466,-0.06501031,-0.041376945,0.8612887,-0.08098594,-0.05003501,-0.2497088,0.42238215,0.053722125,0.6066295,0.49712178,0.079092905,-0.08916632,-0.20791881
4,-0.4118997,0.13492471,-0.074074686,0.10728813,0.13015102,-0.25540525,0.15863572,-0.3410711,-0.22280167,0.05152354,0.058716316,0.18670537,-0.25784773,-0.46039847,-0.44875824,0.67388505,-0.11538692,0.6163704,0.22673135,-0.0016924604,-0.25016004,0.60125875,-0.4271894,-0.12023109,-0.14184019,-0.38700965,0.47997603,0.33162972,0.2589613,-0.008580598,0.19335112,0.40538603,0.45576712,-0.6818204,0.27965394,0.9487645,-0.56677145,0.07572698,0.46882132,-0.002365263,-0.5192895,-0.38432506,-0.60712314,0.14404567,0.087836176,-0.62252206,0.25080493,-0.37405023,-0.49486366,0.51413774,-0.034776166,-0.13517436,-0.29214004,0.8893195,-0.26217365,0.43477654,0.6244004,0.3262559,0.19671373,0.7042755,0.6187872,-0.30751052,0.00020568544,-0.20617123
5,0.012809161,0.18175031,-0.38659924,-0.034286324,-0.08892392,-0.016937194,0.034908034,0.48300114,-0.51591283,0.0834986,0.09892996,0.1386619,-0.10263169,-0.45509934,-0.37081745,0.8211187,-0.1391948,0.51064897,-0.41143876,-0.1399768,-0.32810688,-0.4725236,-0.5572616,0.23004234,-0.40800023,-0.28749898,0.121679455,0.6124085,0.12240609,0.0073059914,-0.017864048,-0.26998594,0.59812576,-0.7434294,-0.07040181,0.8855162,-0.41972902,0.0076369885,0.33561605,-0.026373228,-0.08947227,-0.21242864,-0.62545913,-0.003088238,-0.010327951,-0.08006641,0.1636977,-0.36943904,-0.36510578,0.52897173,-0.08031408,-0.23630029,-0.019284721,0.82939994,-0.16245328,0.5871721,0.26439917,0.32629603,0.31958544,0.6089327,0.43383372,-0.48609135,-0.030614374,-0.13421811
6,-0.13978185,0.15259987,-0.4388087,0.13401835,0.024138536,-0.31857887,-0.05439173,0.39711615,-0.31348768,0.0665047,0.103802614,-0.082221225,0.057153884,-0.35869682,-0.32228452,0.62856734,0.19707869,-0.075121425,-0.59306633,-0.24321873,-0.34021875,-0.1470242,-0.4807936,-0.038286135,-0.29253322,-0.49538738,0.4269606,0.2542867,0.12068275,0.030522257,-0.34348843,-0.1223821,0.6038738,-0.5573186,0.179795,0.75116694,0.00023243757,0.14454891,0.28236878,-0.017769767,-0.0823406,-0.1357083,-0.42185485,0.1677083,0.012163569,-0.058461495,0.19072083,-0.3361435,-0.13953424,0.1809388,-0.025871772,-0.12217733,-0.16428103,0.5161335,0.13115461,-0.02205145,0.013649407,0.22878392,0.23028526,0.3685169,-0.1572716,-0.28568536,0.03271164,-0.017644405
7,-0.16840482,0.34385765,-0.68099356,0.0100201685,-0.041113682,-0.25701267,-0.07705143,0.68848723,-0.34870967,-0.012919399,0.34071743,-0.23983589,-0.50124276,-0.53128177,-0.5195048,0.8302916,0.13758461,0.14680743,-0.7238158,-0.121403694,-0.47326273,-0.38684744,-0.74019736,0.2924632,-0.24153768,-0.80327904,-0.19141278,0.42102167,0.078202605,0.058976017,-0.08243864,-0.36726922,0.823969,-0.6084978,0.27849317,0.87391615,-0.13669008,-0.0021931608,0.25867537,-0.0063848984,-0.023609644,-0.27496815,-0.58965063,0.020608671,0.028302822,0.097398765,0.17237873,-0.77782226,-0.37088504,0.00067418406,-0.09783222,-0.35020307,0.308817,0.62271655,0.059304737,0.7178156,-0.03052095,0.0282322,0.577805,0.62598526,0.010002007,-0.87574416,0.17915197,-0.080900036
8,-0.16840482,0.34385765,-0.68099356,0.0100201685,-0.041113682,-0.25701267,-0.07705143,0.68848723,-0.34870967,-0.012919399,0.34071743,-0.23983589,-0.50124276,-0.53128177,-0.5195048,0.8302916,0.13758461,0.14680743,-0.7238158,-0.121403694,-0.47326273,-0.38684744,-0.74019736,0.2924632,-0.24153768,-0.80327904,-0.19141278,0.42102167,0.078202605,0.058976017,-0.08243864,-0.36726922,0.823969,-0.6084978,0.27849317,0.87391615,-0.13669008,-0.0021931608,0.25867537,-0.0063848984,-0.023609644,-0.27496815,-0.58965063,0.020608671,0.028302822,0.097398765,0.17237873,-0.77782226,-0.37088504,0.00067418406,-0.09783222,-0.35020307,0.308817,0.62271655,0.059304737,0.7178156,-0.03052095,0.0282322,0.577805,0.62598526,0.010002007,-0.87574416,0.17915197,-0.080900036
9,0.5598242,-0.120025836,0.2599663,-0.17477424,-0.57428336,0.6254273,0.025053699,-0.08355717,-0.8500128,0.18410707,-0.08171074,0.05646773,-0.012028367,-0.06551841,-0.45320803,0.64004844,-0.3575078,0.974655,-0.3418396,-0.2807076,0.042411227,-0.03845023,-0.06377321,0.31197664,-0.71157527,-0.015931088,0.5184232,-0.7888253,0.05707802,0.040917143,0.08490933,0.0050480245,0.4656198,-0.80857736,-0.8771444,0.8585718,-0.10090609,0.051149055,0.2524264,-0.045109656,0.8133782,0.5411714,-0.2642967,-0.1811683,0.0014413696,-0.7349814,-0.61470085,-0.02004345,-0.025336687,0.8970822,-0.4457294,-0.09016933,0.20537224,0.8583824,0.17555846,-0.14939252,-0.5221372,0.5678275,0.10519182,0.73012966,0.4183639,0.1628359,-0.06015209,-0.09324428
