,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.0,1.0755113,1.1671276,0.0,0.0,0.0,0.0,0.1723569,0.0,0.0,1.0735583,0.24848565,0.0,0.0,0.90593654,0.0,0.0,0.0,1.1394149,1.5879054,0.0,0.9390777,0.0,0.7587926,0.9870332,1.4318264,0.0,0.9852592,0.0,0.0,0.0,1.0168669,1.4969424,0.9545037,0.8918359,0.87486005,0.0,0.0,0.5397672,0.0,0.0,0.8063292,1.0738769,0.0,0.0,0.8779928,0.80861574,1.4467535,0.67521304,1.2833388,0.0,0.0,0.0,0.47629416,0.0,0.6426395,0.60329235,0.0,0.42794392,0.0,0.0,0.0,1.106519,1.7971156
1,0.0,1.0191997,1.1081659,0.0,0.0,0.0,0.0,0.1133752,0.0,0.0,1.005856,0.20974107,0.0,0.0,0.91910046,0.0,0.0,0.0,1.1362675,1.5920541,0.0,0.83871996,0.0,0.7659139,0.96372885,1.3175834,0.0,0.9743632,0.0,0.0,0.0,0.98102117,1.4500751,0.96538574,0.89656705,0.8494962,0.0,0.0,0.5128167,0.0,0.0,0.7855995,1.058185,0.0,0.0,0.8584864,0.8498838,1.3871062,0.62371695,1.2666366,0.0,0.0,0.0,0.4627874,0.0,0.66874146,0.6285273,0.0,0.3345767,0.0,0.0,0.0,1.0629996,1.7500013
2,0.0,1.121914,1.214309,0.0,0.0,0.0,0.0,0.24018648,0.0,0.0,1.0987073,0.28055105,0.0,0.0,0.9617967,0.0,0.0,0.0,1.3275268,1.7248594,0.0,0.96780306,0.0,0.9167621,1.1503682,1.5593724,0.0,1.172875,0.0,0.0,0.0,0.97197044,1.7498212,1.1757166,1.0518849,1.0709699,0.0,0.0,0.62446594,0.0,0.0,0.86596483,1.2523801,0.0,0.0,0.9561222,1.016175,1.4545834,0.8076047,1.486681,0.0,0.0,0.0,0.5951873,0.0,0.72576314,0.7699105,0.0,0.34009206,0.0,0.0,0.0,1.1995353,1.9006748
3,0.0,1.1013166,1.2260275,0.0,0.0,0.0,0.0,0.26781744,0.0,0.0,1.1335304,0.29663914,0.0,0.0,0.93976957,0.0,0.0,0.0,1.2640129,1.8313534,0.0,0.99890226,0.0,0.9480827,1.0890015,1.6300299,0.0,1.1990564,0.0,0.0,0.0,1.0030583,1.8002784,1.1959699,1.02204,0.9863472,0.0,0.0,0.6450137,0.0,0.0,0.88457304,1.2830552,0.0,0.0,0.8635555,0.8987055,1.5135407,0.8148273,1.4919082,0.0,0.0,0.0,0.55384874,0.0,0.7471337,0.78430957,0.0,0.41453344,0.0,0.0,0.0,1.1622152,2.0014522
4,0.0,1.1248443,1.2102216,0.0,0.0,0.0,0.0,0.32323903,0.0,0.0,1.0266951,0.32441238,0.0,0.0,0.8070629,0.0,0.0,0.0,1.178962,1.5708827,0.0,1.0649893,0.0,0.73695195,0.9727691,1.5761384,0.0,0.96592987,0.0,0.0,0.0,1.0051517,1.6371325,1.007876,0.7834003,0.8403306,0.0,0.0,0.514191,0.0,0.0,0.7102812,1.1151242,0.0,0.0,0.8587928,0.7466599,1.5584238,0.71390855,1.3302027,0.0,0.0,0.0,0.49878204,0.0,0.59557736,0.580735,0.0,0.56380355,0.0,0.0,0.0,1.0968826,1.8679402
5,0.0,1.122659,1.220713,0.0,0.0,0.0,0.0,0.2366662,0.0,0.0,1.1061686,0.27976093,0.0,0.0,0.9683431,0.0,0.0,0.0,1.3224224,1.7273526,0.0,0.9792368,0.0,0.916598,1.1474502,1.5643119,0.0,1.1779333,0.0,0.0,0.0,0.9758537,1.7489029,1.1721271,1.0432482,1.0645393,0.0,0.0,0.6239327,0.0,0.0,0.87194437,1.2503792,0.0,0.0,0.95814115,1.0070317,1.4688029,0.8051452,1.4861199,0.0,0.0,0.0,0.5921705,0.0,0.72885907,0.7667737,0.0,0.35434353,0.0,0.0,0.0,1.2007505,1.9095501
6,0.0,1.089782,1.1925898,0.0,0.0,0.0,0.0,0.22842267,0.0,0.0,1.0969905,0.26988786,0.0,0.0,0.8907613,0.0,0.0,0.0,1.1743245,1.6247039,0.0,0.99671453,0.0,0.78367484,1.0009822,1.5031934,0.0,1.0153749,0.0,0.0,0.0,1.0129849,1.5767772,1.0067585,0.89110154,0.90164524,0.0,0.0,0.5679135,0.0,0.0,0.79348063,1.108673,0.0,0.0,0.8678976,0.7906831,1.4979632,0.7200915,1.329831,0.0,0.0,0.0,0.49093992,0.0,0.6450746,0.62614655,0.0,0.46795365,0.0,0.0,0.0,1.1157138,1.8663759
7,0.0,1.1219201,1.226015,0.0,0.0,0.0,0.0,0.22844134,0.0,0.0,1.1201292,0.27397913,0.0,0.0,0.99263686,0.0,0.0,0.0,1.3015012,1.7337687,0.0,0.9914041,0.0,0.91401833,1.1386583,1.5613384,0.0,1.1866204,0.0,0.0,0.0,0.9883294,1.7308553,1.1523093,1.0235087,1.0360898,0.0,0.0,0.61414117,0.0,0.0,0.88070816,1.239992,0.0,0.0,0.96559995,0.98759156,1.5123677,0.7868623,1.4784588,0.0,0.0,0.0,0.5823215,0.0,0.7406198,0.75149536,0.0,0.3932437,0.0,0.0,0.0,1.1948239,1.9291717
8,0.0,1.1371621,1.1842457,0.0,0.0,0.0,0.0,0.12913127,0.0,0.0,1.0566665,0.25372764,0.0,0.0,0.97896796,0.0,0.0,0.0,1.1398766,1.5659993,0.0,0.9711558,0.0,0.75944704,1.0292038,1.4259909,0.0,0.97313714,0.0,0.0,0.0,1.0478065,1.4530185,0.9390362,0.89218134,0.8478732,0.0,0.0,0.493772,0.0,0.0,0.8463465,1.074186,0.0,0.0,0.9221665,0.8195202,1.4524627,0.68353647,1.2898898,0.0,0.0,0.0,0.5146405,0.0,0.67881364,0.60421216,0.0,0.43541676,0.0,0.0,0.0,1.1443454,1.7617222
9,0.0,1.0190551,1.1080179,0.0,0.0,0.0,0.0,0.11331186,0.0,0.0,1.0057225,0.20968226,0.0,0.0,0.91896564,0.0,0.0,0.0,1.1361558,1.591923,0.0,0.8385036,0.0,0.7657991,0.9635839,1.3173414,0.0,0.9742091,0.0,0.0,0.0,0.9809396,1.449877,0.9652654,0.89650583,0.8494014,0.0,0.0,0.5127584,0.0,0.0,0.78546757,1.0580246,0.0,0.0,0.8583592,0.84983194,1.3869302,0.62359655,1.2664466,0.0,0.0,0.0,0.46268165,0.0,0.6686415,0.6284377,0.0,0.33444738,0.0,0.0,0.0,1.0628718,1.7498004
